Plot 1 FLIR USB Video,,,,,,,,,,,
,,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,31,285,284,166,34,120,31,287
Location Y,,,,115,74,119,115,68,114,175,178
Size X,,,,,,,,,,,
Size Y,,,,,,,,,,,
Surface (pixels),,,,,,,,,,,
,,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value
4/24/2018,1:54:11 PM,972,634.324,44.21257401,40.626091,40.93336868,34.74436951,42.56709671,33.20281601,41.13051224,39.85464859
4/24/2018,1:54:12 PM,243,634.595,44.16981888,40.60411453,40.85661697,34.75588608,42.52379608,33.17948532,41.02102661,39.77724838
4/24/2018,1:54:12 PM,513,634.865,44.14843369,40.5161705,40.79079437,34.70981216,42.41548538,33.14447784,41.0429306,39.78830719
4/24/2018,1:54:12 PM,783,635.135,44.20188522,40.59312439,40.84564972,34.75588608,42.49131393,33.16781998,41.0538826,39.78830719
4/24/2018,1:54:13 PM,53,635.405,44.14843369,40.53816223,40.81274033,34.74436951,42.43715668,33.15615082,41.02102661,39.77724838
4/24/2018,1:54:13 PM,594,635.946,44.10565567,40.48317719,40.75786972,34.66371918,42.40465164,33.09778976,41.06483078,39.72193146
4/24/2018,1:54:13 PM,864,636.216,44.14843369,40.5161705,40.81274033,34.70981216,42.42632294,33.15615082,41.06483078,39.82148361
4/24/2018,1:54:14 PM,134,636.486,44.21257401,40.58213425,40.87855148,34.79042816,42.5454483,33.21448135,41.09767532,39.88780594
4/24/2018,1:54:14 PM,405,636.757,44.24463272,40.61510468,40.92240524,34.8479805,42.55627441,33.17948532,41.15240097,39.85464859
4/24/2018,1:54:14 PM,675,637.027,44.36211395,40.68101501,40.95528793,34.94000626,42.59955978,33.29610062,41.1414566,36.11870575
4/24/2018,1:54:14 PM,945,637.297,44.383461,40.64806366,39.61122513,31.95993996,42.59955978,34.6060791,37.82661819,32.53607941
4/24/2018,1:54:15 PM,216,637.568,44.35143661,39.37843323,32.93422699,34.01660156,42.56709671,33.4591713,41.0429306,33.23780823
4/24/2018,1:54:15 PM,756,638.108,44.34076309,34.58301926,32.81726456,34.77891541,42.57791901,33.23780823,41.1086235,32.2071991
4/24/2018,1:54:16 PM,26,638.378,44.36211395,33.38930893,32.85236359,33.55225372,42.64283371,33.72659302,41.07577896,33.27278519
4/24/2018,1:54:16 PM,297,638.649,43.55901718,32.95760727,32.62988281,31.72397995,42.66446686,33.62202072,41.1086235,32.77044678
4/24/2018,1:54:16 PM,567,638.919,40.59312439,33.08611298,32.65332031,31.49938393,42.48048401,34.35214615,41.19615936,33.64526749
4/24/2018,1:54:17 PM,107,639.459,34.13241196,32.71189499,32.5478096,31.95993996,42.62120056,33.85428238,41.16334152,33.16781998
4/24/2018,1:54:17 PM,378,639.73,43.34402466,32.86406326,32.70018387,31.77120972,36.00476456,34.31747818,41.16334152,33.56388474
4/24/2018,1:54:17 PM,648,640,43.76293182,32.77044678,33.13280869,34.08610153,42.56709671,33.2261467,41.13051224,35.55937576
4/24/2018,1:54:17 PM,918,640.27,34.51380157,32.77044678,32.70018387,32.18367004,42.59955978,33.95865631,41.22897339,33.15615082
4/24/2018,1:54:18 PM,459,640.811,43.13945007,32.86406326,32.34825897,32.5478096,42.71852875,33.59877014,41.23990631,32.31300735
4/24/2018,1:54:18 PM,729,641.081,34.24811172,32.61816025,32.14837265,32.32476044,42.64283371,31.54670143,41.13051224,31.71216965
4/24/2018,1:54:18 PM,999,641.351,40.96624374,33.00435257,32.52434921,32.46568298,42.65365219,33.73820877,41.09767532,32.19543457
4/24/2018,1:54:19 PM,270,641.622,42.28539276,40.2740097,32.62988281,32.70018387,42.59955978,34.47917938,34.52534103,32.38349915
4/24/2018,1:54:19 PM,540,641.892,42.75095749,40.53816223,32.58298874,32.489151,42.55627441,34.6060791,34.30591965,31.97172546
4/24/2018,1:54:20 PM,80,642.432,43.18254471,40.626091,32.676754,32.41872787,42.48048401,34.59455109,34.6060791,32.0541954
4/24/2018,1:54:20 PM,351,642.703,43.31174469,40.53816223,32.68846893,32.30125809,42.50214386,34.42145538,35.38764191,32.0541954
4/24/2018,1:54:20 PM,621,642.973,43.53753281,40.59312439,33.03939819,32.36000443,42.51296997,34.52534103,35.61656952,32.26599503
4/24/2018,1:54:20 PM,891,643.243,43.56975555,40.626091,33.09778976,32.25423813,42.48048401,34.47917938,35.65087128,32.25423813
4/24/2018,1:54:21 PM,432,643.784,43.63418198,40.60411453,40.65904999,34.70981216,42.51296997,33.2844429,39.37843323,39.01174164
4/24/2018,1:54:21 PM,702,644.054,43.64491653,40.53816223,40.77981949,34.73284912,42.40465164,33.12113571,39.54475784,39.8435936
4/24/2018,1:54:21 PM,972,644.324,43.7414856,40.69199753,41.17428207,34.77891541,42.46965408,33.14447784,39.799366,35.1812439
4/24/2018,1:54:22 PM,243,644.595,43.83798218,40.61510468,41.23990631,34.77891541,42.55627441,33.16781998,39.90990829,40.65904999
4/24/2018,1:54:22 PM,783,645.135,43.80582428,40.5161705,40.76884842,34.75588608,42.48048401,33.12113571,39.95409775,39.8104248
4/24/2018,1:54:23 PM,53,645.405,43.81654358,40.49417496,40.80176926,34.73284912,42.46965408,33.12113571,39.94305038,39.8435936
4/24/2018,1:54:23 PM,324,645.676,43.82726288,40.52716827,40.79079437,34.77891541,42.44799042,33.10946274,39.95409775,39.799366
4/24/2018,1:54:23 PM,594,645.946,43.96653366,40.58213425,40.86758423,34.8479805,42.53462219,33.2261467,40.15275955,39.86570358
4/24/2018,1:54:23 PM,864,646.216,43.99865341,40.68101501,40.93336868,34.85948563,42.57791901,33.2844429,40.2519722,39.93200302
4/24/2018,1:54:24 PM,134,646.486,44.03076172,40.72493744,40.98815918,34.90550613,42.66446686,33.2844429,40.2960434,39.98722839
4/24/2018,1:54:24 PM,675,647.027,44.00935745,40.65904999,40.9114418,34.88249969,42.5887413,33.26112747,40.2960434,39.99827194
4/24/2018,1:54:24 PM,945,647.297,44.11635208,40.61510468,40.94432831,34.96300125,42.61038208,33.30775452,40.42816544,39.98722839
4/24/2018,1:54:25 PM,216,647.568,44.24463272,40.75786972,41.0100708,34.97449875,42.68609238,33.36601257,40.42816544,40.02035141
4/24/2018,1:54:25 PM,486,647.838,44.26600266,40.70298004,41.0100708,34.96300125,42.65365219,33.3427124,40.49417496,40.10863876
4/24/2018,1:54:26 PM,26,648.378,44.23394775,40.73591614,41.02102661,34.95150375,42.64283371,33.3427124,40.49417496,40.11967087
4/24/2018,1:54:26 PM,297,648.649,44.20188522,40.79079437,40.93336868,34.96300125,42.56709671,33.36601257,40.52716827,40.04243088
4/24/2018,1:54:26 PM,567,648.919,44.22326279,40.73591614,40.96624374,34.99748611,42.67528152,33.36601257,40.58213425,40.09760666
4/24/2018,1:54:26 PM,837,649.189,44.16981888,40.64806366,40.93336868,34.94000626,42.5454483,33.33106232,40.5161705,40.00931168
4/24/2018,1:54:27 PM,107,649.459,44.12704849,40.70298004,40.9114418,34.89400101,42.5454483,33.2844429,40.46117401,39.97618484
4/24/2018,1:54:27 PM,648,650,44.13774109,40.6700325,40.94432831,34.89400101,42.5454483,33.2844429,40.49417496,39.95409775
4/24/2018,1:54:27 PM,918,650.27,44.15912628,40.64806366,40.87855148,34.88249969,42.55627441,33.2844429,40.53816223,39.95409775
4/24/2018,1:54:28 PM,189,650.541,44.14843369,40.5711441,40.80176926,34.85948563,42.49131393,33.19115067,40.4721756,39.8435936
4/24/2018,1:54:28 PM,459,650.811,44.15912628,40.626091,40.85661697,34.89400101,42.56709671,33.26112747,40.5161705,39.94305038
4/24/2018,1:54:28 PM,729,651.081,44.14843369,40.63707733,40.81274033,34.97449875,42.53462219,33.30775452,40.53816223,39.86570358
4/24/2018,1:54:28 PM,999,651.351,44.19119644,40.626091,40.81274033,34.90550613,42.57791901,33.2844429,40.626091,39.89885712
4/24/2018,1:54:29 PM,540,651.892,44.18050766,40.64806366,40.83467865,34.89400101,42.62120056,33.29610062,40.63707733,39.93200302
4/24/2018,1:54:29 PM,810,652.162,44.24463272,40.72493744,40.87855148,34.95150375,42.68609238,33.31940842,40.71395874,39.98722839
4/24/2018,1:54:30 PM,80,652.432,44.21257401,40.72493744,40.86758423,34.89400101,42.53462219,33.2844429,40.68101501,39.9651413
4/24/2018,1:54:30 PM,351,652.703,44.23394775,40.71395874,40.93336868,34.89400101,42.63201904,33.29610062,40.73591614,39.92095566
4/24/2018,1:54:30 PM,621,652.973,44.21257401,40.69199753,40.83467865,34.83647156,42.66446686,33.26112747,40.70298004,39.90990829
4/24/2018,1:54:31 PM,162,653.514,44.18050766,40.65904999,40.8237114,34.81345367,42.67528152,33.21448135,40.70298004,39.89885712
4/24/2018,1:54:31 PM,432,653.784,44.21257401,40.64806366,40.77981949,34.81345367,42.67528152,33.21448135,40.64806366,39.87675476
4/24/2018,1:54:31 PM,432,653.784,44.21257401,40.64806366,40.77981949,34.81345367,42.67528152,33.21448135,40.64806366,39.87675476
4/24/2018,1:54:31 PM,702,654.054,44.21257401,40.626091,40.79079437,34.76739883,42.63201904,33.19115067,40.69199753,39.85464859
4/24/2018,1:54:31 PM,972,654.324,44.36211395,40.6700325,40.83467865,34.83647156,42.62120056,33.2844429,40.74689484,39.89885712
4/24/2018,1:54:32 PM,243,654.595,44.24463272,40.58213425,40.70298004,34.85948563,42.57791901,33.21448135,40.72493744,39.8435936
4/24/2018,1:54:32 PM,513,654.865,44.27668381,40.64806366,40.72493744,34.82496262,42.5887413,33.23780823,40.73591614,39.85464859
4/24/2018,1:54:32 PM,783,655.135,44.27668381,40.5711441,40.76884842,34.75588608,42.5887413,33.20281601,40.68101501,39.8104248
4/24/2018,1:54:33 PM,53,655.405,44.23394775,40.59312439,40.70298004,34.76739883,42.5454483,33.16781998,40.65904999,39.799366
4/24/2018,1:54:33 PM,324,655.676,44.16981888,40.53816223,40.63707733,34.75588608,42.49131393,33.13280869,40.626091,39.74406052
4/24/2018,1:54:33 PM,864,656.216,44.28736496,40.59312439,40.74689484,34.82496262,42.5887413,33.16781998,40.81274033,39.89885712
4/24/2018,1:54:34 PM,134,656.486,44.28736496,40.626091,40.72493744,34.8479805,42.48048401,33.20281601,40.84564972,39.89885712
4/24/2018,1:54:34 PM,405,656.757,44.33008575,40.71395874,40.76884842,34.85948563,42.59955978,33.23780823,40.79079437,39.88780594
4/24/2018,1:54:34 PM,945,657.297,44.40480804,40.70298004,40.83467865,34.89400101,42.62120056,33.24946594,40.81274033,39.9651413
4/24/2018,1:54:35 PM,216,657.568,44.39413452,40.72493744,40.8237114,34.89400101,42.64283371,33.30775452,40.81274033,39.88780594
4/24/2018,1:54:35 PM,486,657.838,44.37278748,40.69199753,40.92240524,34.92850494,42.62120056,33.31940842,40.79079437,39.87675476
4/24/2018,1:54:35 PM,756,658.108,44.30872726,40.72493744,40.90047836,34.88249969,42.67528152,33.27278519,40.86758423,39.93200302
4/24/2018,1:54:36 PM,297,658.649,44.35143661,40.64806366,40.85661697,34.87099457,42.65365219,33.23780823,40.79079437,39.86570358
4/24/2018,1:54:36 PM,567,658.919,44.30872726,40.6700325,40.8237114,34.85948563,42.5887413,33.26112747,40.73591614,39.92095566
4/24/2018,1:54:36 PM,837,659.189,44.28736496,40.626091,40.8237114,34.85948563,42.55627441,33.27278519,40.80176926,39.95409775
4/24/2018,1:54:37 PM,107,659.459,44.26600266,40.68101501,40.90047836,34.90550613,42.68609238,33.35436249,40.86758423,39.95409775
4/24/2018,1:54:37 PM,378,659.73,44.30872726,40.70298004,40.94432831,34.95150375,42.62120056,33.31940842,41.33828354,39.93200302
4/24/2018,1:54:37 PM,918,660.27,44.29804611,40.6700325,40.93336868,34.91700745,42.59955978,33.29610062,41.51298904,39.94305038
4/24/2018,1:54:38 PM,189,660.541,44.42615128,40.71395874,40.87855148,34.90550613,42.56709671,33.35436249,41.49116135,39.88780594
4/24/2018,1:54:38 PM,459,660.811,44.39413452,40.69199753,40.85661697,34.89400101,42.61038208,33.31940842,41.60025024,39.88780594
4/24/2018,1:54:38 PM,729,661.081,44.35143661,40.70298004,40.86758423,34.92850494,42.56709671,33.29610062,41.61115265,39.92095566
4/24/2018,1:54:38 PM,999,661.351,44.34076309,40.70298004,40.86758423,34.90550613,42.62120056,33.33106232,41.61115265,39.88780594
4/24/2018,1:54:39 PM,270,661.622,44.42615128,40.71395874,40.90047836,34.90550613,42.59955978,33.33106232,41.54571915,39.86570358
4/24/2018,1:54:39 PM,540,661.892,44.30872726,40.63707733,40.88951492,34.88249969,42.53462219,33.30775452,41.34920883,39.86570358
4/24/2018,1:54:39 PM,810,662.162,44.383461,40.72493744,40.90047836,34.94000626,42.5454483,33.3427124,41.07577896,39.90990829
4/24/2018,1:54:40 PM,351,662.703,44.41547775,40.65904999,40.92240524,34.95150375,42.55627441,33.3427124,41.15240097,39.99827194
4/24/2018,1:54:40 PM,621,662.973,44.44748688,40.71395874,40.86758423,34.95150375,42.5454483,33.3427124,41.34920883,39.97618484
4/24/2018,1:54:40 PM,891,663.243,44.46882248,40.65904999,40.88951492,34.89400101,42.5454483,33.31940842,41.25084305,39.89885712
4/24/2018,1:54:41 PM,162,663.514,44.50082016,40.71395874,40.92240524,34.92850494,42.62120056,33.38930893,27.54072189,40.02035141
4/24/2018,1:54:41 PM,432,663.784,44.35143661,40.61510468,40.86758423,34.87099457,42.56709671,33.38930893,34.64066696,39.95409775
4/24/2018,1:54:41 PM,702,664.054,44.50082016,40.70298004,40.87855148,34.91700745,42.65365219,33.4591713,31.66491699,39.95409775
4/24/2018,1:54:41 PM,972,664.324,44.55413055,40.64806366,40.92240524,34.94000626,42.66446686,33.43588638,34.25967407,39.94305038
4/24/2018,1:54:42 PM,243,664.595,44.56478882,40.74689484,40.92240524,34.95150375,42.69690704,33.41260147,26.48326111,39.97618484
4/24/2018,1:54:42 PM,783,665.135,44.54346848,40.70298004,40.87855148,34.88249969,42.62120056,33.31940842,26.39675713,40.00931168
4/24/2018,1:54:43 PM,53,665.405,44.57544708,40.76884842,40.98815918,34.96300125,42.68609238,33.35436249,30.89440918,40.06450272
4/24/2018,1:54:43 PM,324,665.676,44.47948837,40.77981949,40.93336868,34.94000626,42.63201904,33.3427124,29.96311951,40.00931168
4/24/2018,1:54:43 PM,594,665.946,44.57544708,40.73591614,40.99911499,34.98599243,42.68609238,33.37766266,40.20788956,40.0534668
4/24/2018,1:54:43 PM,864,666.216,44.56478882,40.72493744,40.90047836,34.96300125,42.67528152,33.31940842,40.85661697,40.02035141
4/24/2018,1:54:44 PM,134,666.486,44.5328064,40.63707733,40.9114418,34.89400101,42.59955978,33.27278519,41.18522263,39.95409775
4/24/2018,1:54:44 PM,405,666.757,44.62872696,40.74689484,40.92240524,34.95150375,42.65365219,33.31940842,41.283638,39.99827194
4/24/2018,1:54:44 PM,675,667.027,44.5967598,40.60411453,40.93336868,34.91700745,42.62120056,33.2844429,41.22897339,39.9651413
4/24/2018,1:54:45 PM,216,667.568,44.61807251,40.68101501,40.96624374,34.96300125,42.65365219,33.31940842,41.22897339,40.0534668
4/24/2018,1:54:45 PM,486,667.838,44.66068268,40.70298004,41.03197861,34.96300125,42.59955978,33.33106232,41.17428207,40.08657455
4/24/2018,1:54:45 PM,756,668.108,44.5967598,40.69199753,40.88951492,34.91700745,42.61038208,33.31940842,41.13051224,40.00931168
4/24/2018,1:54:46 PM,26,668.378,44.65003204,40.64806366,40.99911499,34.96300125,42.61038208,33.3427124,41.15240097,40.0534668
4/24/2018,1:54:46 PM,297,668.649,44.60741806,40.63707733,40.93336868,34.98599243,42.56709671,33.3427124,41.17428207,39.93200302
4/24/2018,1:54:46 PM,567,668.919,44.62872696,40.68101501,40.95528793,34.99748611,42.64283371,33.36601257,41.32735443,40.00931168
4/24/2018,1:54:46 PM,837,669.189,44.56478882,40.61510468,40.94432831,34.96300125,42.59955978,33.33106232,41.283638,39.9651413
4/24/2018,1:54:47 PM,378,669.73,44.51148224,40.69199753,40.92240524,34.94000626,42.62120056,33.30775452,41.53480911,39.90990829
4/24/2018,1:54:47 PM,648,670,44.55413055,40.63707733,40.97720337,34.92850494,42.68609238,33.2844429,41.49116135,39.90990829
4/24/2018,1:54:47 PM,918,670.27,44.55413055,40.63707733,40.92240524,34.91700745,42.63201904,33.27278519,41.62205887,39.90990829
4/24/2018,1:54:48 PM,189,670.541,44.57544708,40.59312439,40.85661697,34.8479805,42.5887413,33.24946594,35.92494202,39.95409775
4/24/2018,1:54:48 PM,459,670.811,44.5967598,40.60411453,40.84564972,34.89400101,42.56709671,33.23780823,34.15555954,39.88780594
4/24/2018,1:54:48 PM,729,671.081,44.68198395,40.65904999,40.9114418,34.89400101,42.63201904,33.24946594,27.77303886,39.97618484
4/24/2018,1:54:48 PM,999,671.351,44.67133331,40.63707733,40.90047836,34.89400101,42.57791901,33.27278519,41.43658447,39.98722839
4/24/2018,1:54:49 PM,540,671.892,44.65003204,40.59312439,40.9114418,34.89400101,42.57791901,33.26112747,41.51298904,39.98722839
4/24/2018,1:54:49 PM,810,672.162,44.5967598,40.59312439,40.80176926,34.81345367,42.5454483,33.19115067,41.19615936,39.89885712
4/24/2018,1:54:50 PM,80,672.432,44.61807251,40.69199753,40.9114418,34.90550613,42.59955978,33.27278519,41.22897339,39.98722839
4/24/2018,1:54:50 PM,351,672.703,44.5967598,40.68101501,40.95528793,34.92850494,42.64283371,33.29610062,41.27270889,40.00931168
4/24/2018,1:54:50 PM,621,672.973,44.57544708,40.63707733,40.93336868,34.88249969,42.52379608,33.23780823,41.18522263,39.95409775
4/24/2018,1:54:50 PM,891,673.243,44.5967598,40.626091,40.90047836,34.91700745,42.63201904,33.30775452,41.23990631,39.98722839
4/24/2018,1:54:51 PM,162,673.514,44.54346848,40.5711441,40.81274033,34.91700745,42.63201904,33.26112747,41.32735443,39.95409775
4/24/2018,1:54:51 PM,432,673.784,44.55413055,40.60411453,40.88951492,34.91700745,42.5454483,33.26112747,41.5675354,39.98722839
4/24/2018,1:54:51 PM,972,674.324,44.63937759,40.65904999,40.92240524,34.92850494,42.62120056,33.29610062,41.7419281,39.9651413
4/24/2018,1:54:52 PM,243,674.595,44.67133331,40.65904999,40.92240524,34.91700745,42.61038208,33.33106232,41.75281906,40.03139114
4/24/2018,1:54:52 PM,513,674.865,44.62872696,40.59312439,40.90047836,34.88249969,42.65365219,33.24946594,41.67655945,39.9651413
4/24/2018,1:54:52 PM,783,675.135,44.65003204,40.54915619,40.83467865,34.89400101,42.62120056,33.27278519,41.76371002,39.94305038
4/24/2018,1:54:53 PM,53,675.405,44.63937759,40.64806366,40.96624374,34.98599243,42.65365219,33.33106232,41.83992004,40.08657455
4/24/2018,1:54:53 PM,324,675.676,44.61807251,40.65904999,40.92240524,34.97449875,42.66446686,33.30775452,41.81814957,40.13069916
4/24/2018,1:54:53 PM,864,676.216,44.55413055,40.53816223,40.81274033,34.8479805,42.5887413,33.23780823,41.7419281,40.00931168
4/24/2018,1:54:54 PM,134,676.486,44.5967598,40.626091,40.90047836,34.91700745,42.61038208,33.26112747,41.79637909,40.03139114
4/24/2018,1:54:54 PM,405,676.757,44.46882248,40.48317719,40.86758423,34.8479805,42.52379608,33.19115067,41.72014236,39.92095566
4/24/2018,1:54:54 PM,675,677.027,44.54346848,40.56015015,40.85661697,34.91700745,42.61038208,33.23780823,41.7419281,39.97618484
4/24/2018,1:54:54 PM,945,677.297,44.54346848,40.53816223,40.9114418,34.89400101,42.55627441,33.27278519,41.65475845,39.89885712
4/24/2018,1:54:55 PM,216,677.568,44.5328064,40.626091,40.88951492,34.92850494,42.59955978,33.27278519,41.57844162,39.97618484
4/24/2018,1:54:55 PM,756,678.108,44.5967598,40.69199753,41.03197861,35.02047348,42.66446686,33.35436249,41.75281906,40.02035141
4/24/2018,1:54:56 PM,26,678.378,44.56478882,40.69199753,40.95528793,34.97449875,42.64283371,33.31940842,41.87257004,40.09760666
4/24/2018,1:54:56 PM,297,678.649,44.61807251,40.68101501,40.97720337,34.99748611,42.71852875,33.36601257,41.91608429,40.11967087
4/24/2018,1:54:56 PM,567,678.919,44.60741806,40.64806366,40.96624374,35.0089798,42.71852875,33.33106232,41.82903671,40.0534668
4/24/2018,1:54:56 PM,837,679.189,44.67133331,40.72493744,41.0100708,35.04345322,42.74014664,33.36601257,41.88344955,40.11967087
4/24/2018,1:54:57 PM,107,679.459,44.60741806,40.64806366,40.92240524,35.0089798,42.7293396,33.35436249,41.89432907,40.0534668
4/24/2018,1:54:57 PM,378,679.73,44.56478882,40.70298004,40.98815918,34.98599243,42.67528152,33.3427124,41.81814957,40.02035141
4/24/2018,1:54:57 PM,648,680,44.50082016,40.626091,40.87855148,34.90550613,42.61038208,33.27278519,41.5675354,39.94305038
4/24/2018,1:54:58 PM,189,680.541,44.51148224,40.54915619,40.79079437,34.85948563,42.49131393,33.2261467,41.76371002,39.93200302
4/24/2018,1:54:58 PM,459,680.811,44.50082016,40.53816223,40.76884842,34.83647156,42.48048401,33.20281601,41.85080338,39.89885712
4/24/2018,1:54:58 PM,729,681.081,44.5328064,40.60411453,40.86758423,34.88249969,42.57791901,33.2844429,41.90520859,40.03139114
4/24/2018,1:54:58 PM,999,681.351,44.72457504,40.63707733,40.86758423,34.90550613,42.49131393,33.27278519,41.88344955,39.95409775
4/24/2018,1:54:59 PM,540,681.892,44.92669296,40.63707733,40.83467865,34.85948563,42.49131393,33.26112747,41.92696381,39.9651413
4/24/2018,1:54:59 PM,810,682.162,45.06480408,40.59312439,40.90047836,34.87099457,42.63201904,33.51735687,41.88344955,39.9651413
4/24/2018,1:55:00 PM,80,682.432,45.0966568,40.626091,40.88951492,34.91700745,42.79417801,33.62202072,41.87257004,39.95409775
4/24/2018,1:55:00 PM,351,682.703,45.13911438,40.71395874,40.94432831,34.95150375,43.12867355,33.61039352,42.01394653,40.09760666
4/24/2018,1:55:00 PM,891,683.243,45.14972687,40.69199753,40.94432831,34.91700745,43.11789703,33.61039352,41.99220657,39.95409775
