Plot 1 FLIR USB Video,,,,,,,,,,
,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1
Reflected temperature,,,,23.9999939,23.9999939,23.9999939,23.9999939,23.9999939,23.9999939,23.9999939
Location X,,,,293,296,295,20,22,19,78
Location Y,,,,60,111,169,56,114,167,117
Size X,,,,,,,,,,
Size Y,,,,,,,,,,
Surface (pixels),,,,,,,,,,
,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value
4/24/2018,5:10:20 PM,80,57.567,31.12311554,31.05192184,30.9450531,29.99082756,30.647686,29.34231377,30.90940857
4/24/2018,5:10:20 PM,351,57.838,31.14683533,31.0756588,30.96881104,29.96687126,30.647686,29.28208351,30.88563919
4/24/2018,5:10:20 PM,891,58.378,31.15869522,31.12311554,30.9450531,30.01477623,30.68341064,29.29413223,30.87375259
4/24/2018,5:10:21 PM,161,58.648,31.18240929,31.13497543,30.9450531,30.03872299,30.65959549,29.34231377,30.90940857
4/24/2018,5:10:21 PM,432,58.919,31.15869522,31.13497543,30.90940857,30.03872299,30.69531441,29.33027077,30.9450531
4/24/2018,5:10:21 PM,702,59.189,31.20611954,31.13497543,31.01630974,30.02675056,30.68341064,29.28208351,30.95693207
4/24/2018,5:10:22 PM,242,59.729,31.19426537,31.14683533,31.02818108,30.0028019,30.67150307,29.29413223,30.9450531
4/24/2018,5:10:22 PM,513,60,31.24167442,31.18240929,30.99256325,30.06266212,30.69531441,29.34231377,30.9450531
4/24/2018,5:10:22 PM,783,60.27,31.18240929,31.15869522,30.96881104,30.0028019,30.70722008,29.31822586,30.96881104
4/24/2018,5:10:23 PM,53,60.54,31.11125183,31.09938812,30.87375259,29.93092918,30.62386513,29.23387718,30.9450531
4/24/2018,5:10:23 PM,324,60.811,31.09938812,31.09938812,30.90940857,29.97884941,30.647686,29.23387718,30.9450531
4/24/2018,5:10:23 PM,594,61.081,31.17055321,31.2179718,30.98068619,29.95489311,30.70722008,29.34231377,30.93317223
4/24/2018,5:10:23 PM,864,61.351,31.30090904,31.28906441,31.0756588,30.06266212,30.77861977,29.4867382,31.04005241
4/24/2018,5:10:24 PM,405,61.892,31.24167442,31.24167442,31.02818108,30.11052895,30.83808708,29.45064926,31.04005241
4/24/2018,5:10:24 PM,675,62.162,31.20611954,31.18240929,31.00443649,30.05069351,30.73102379,29.4025135,30.95693207
4/24/2018,5:10:24 PM,945,62.432,31.17055321,31.18240929,30.96881104,30.02675056,30.73102379,29.31822586,30.95693207
4/24/2018,5:10:25 PM,215,62.702,31.18240929,31.15869522,30.98068619,30.01477623,30.71912193,29.34231377,30.9450531
4/24/2018,5:10:25 PM,486,62.973,31.15869522,31.17055321,30.92129135,29.96687126,30.73102379,29.30617905,30.93317223
4/24/2018,5:10:25 PM,756,63.243,31.19426537,31.19426537,30.96881104,29.99082756,30.70722008,29.33027077,30.9450531
4/24/2018,5:10:26 PM,296,63.783,31.18240929,31.17055321,30.93317223,30.01477623,30.65959549,29.31822586,30.92129135
4/24/2018,5:10:26 PM,567,64.054,31.14683533,31.13497543,30.84997749,30.0028019,30.65959549,29.30617905,30.93317223
4/24/2018,5:10:26 PM,837,64.324,31.22982407,31.17055321,30.9450531,30.05069351,30.75482368,29.36639786,30.98068619
4/24/2018,5:10:27 PM,107,64.594,31.31275368,31.24167442,31.05192184,30.11052895,30.74292564,29.45064926,31.01630974
4/24/2018,5:10:27 PM,378,64.865,31.27721786,31.27721786,31.04005241,30.09856415,30.7905159,29.42658424,31.02818108
4/24/2018,5:10:27 PM,648,65.135,31.31275368,31.25352287,30.96881104,30.03872299,30.73102379,29.39047623,31.01630974
4/24/2018,5:10:28 PM,188,65.675,31.31275368,31.25352287,31.01630974,30.07463074,30.75482368,29.4025135,31.01630974
4/24/2018,5:10:28 PM,459,65.946,31.3245945,31.30090904,31.06379128,30.11052895,30.77861977,29.43861771,31.0756588
4/24/2018,5:10:28 PM,729,66.216,31.25352287,31.27721786,31.02818108,30.08659744,30.75482368,29.46268082,31.01630974
4/24/2018,5:10:28 PM,999,66.486,31.27721786,31.19426537,30.96881104,30.03872299,30.70722008,29.37843704,31.00443649
4/24/2018,5:10:29 PM,269,66.756,31.20611954,31.11125183,30.89752388,30.02675056,30.65959549,29.31822586,30.9450531
4/24/2018,5:10:29 PM,540,67.027,31.17055321,31.09938812,30.88563919,30.0028019,30.647686,29.31822586,30.89752388
4/24/2018,5:10:30 PM,80,67.567,31.2179718,31.15869522,30.96881104,30.06266212,30.68341064,29.36639786,30.9450531
4/24/2018,5:10:30 PM,351,67.838,31.22982407,31.20611954,30.96881104,30.08659744,30.69531441,29.37843704,31.01630974
4/24/2018,5:10:30 PM,621,68.108,31.20611954,31.24167442,31.05192184,30.11052895,30.75482368,29.43861771,31.01630974
4/24/2018,5:10:30 PM,891,68.378,31.19426537,31.2179718,30.95693207,30.08659744,30.69531441,29.4025135,31.02818108
4/24/2018,5:10:31 PM,432,68.919,31.2179718,31.22982407,30.99256325,30.09856415,30.71912193,29.46268082,30.99256325
4/24/2018,5:10:31 PM,702,69.189,31.2179718,31.2179718,31.01630974,30.08659744,30.67150307,29.42658424,30.98068619
4/24/2018,5:10:31 PM,972,69.459,31.08752441,31.14683533,30.861866,29.94291115,30.61195183,29.34231377,30.92129135
4/24/2018,5:10:32 PM,242,69.729,31.08752441,31.13497543,30.84997749,29.91894722,30.56428909,29.27003479,30.87375259
4/24/2018,5:10:32 PM,783,70.27,31.09938812,31.0756588,30.82619667,29.90696335,30.56428909,29.24593163,30.861866
4/24/2018,5:10:33 PM,53,70.54,31.00443649,31.04005241,30.77861977,29.90696335,30.56428909,29.28208351,30.81430435
4/24/2018,5:10:33 PM,324,70.811,31.06379128,31.09938812,30.81430435,29.94291115,30.647686,29.33027077,30.84997749
4/24/2018,5:10:33 PM,594,71.081,30.95693207,30.95693207,30.70722008,29.88298988,30.51660728,29.16153145,30.7905159
4/24/2018,5:10:33 PM,864,71.351,30.95693207,30.99256325,30.76672363,29.84702301,30.51660728,29.20976639,30.81430435
4/24/2018,5:10:34 PM,134,71.621,31.02818108,31.04005241,30.75482368,29.93092918,30.54045105,29.27003479,30.80241013
4/24/2018,5:10:34 PM,405,71.892,31.01630974,30.99256325,30.75482368,29.94291115,30.4927597,29.19771004,30.80241013
4/24/2018,5:10:34 PM,945,72.432,30.98068619,30.93317223,30.65959549,29.84702301,30.4689064,29.14946938,30.77861977
4/24/2018,5:10:35 PM,215,72.702,30.92129135,30.95693207,30.61195183,29.8710022,30.4927597,29.18565178,30.77861977
4/24/2018,5:10:35 PM,486,72.973,30.98068619,30.93317223,30.63577652,29.79904938,30.44504738,29.18565178,30.77861977
4/24/2018,5:10:35 PM,756,73.243,30.99256325,30.98068619,30.76672363,29.8710022,30.48083305,29.18565178,30.76672363
4/24/2018,5:10:36 PM,296,73.783,30.99256325,30.96881104,30.63577652,29.83503151,30.52853012,29.22182274,30.7905159
4/24/2018,5:10:36 PM,567,74.054,31.01630974,31.02818108,30.75482368,29.88298988,30.52853012,29.22182274,30.80241013
4/24/2018,5:10:36 PM,837,74.324,30.95693207,30.9450531,30.647686,29.78705215,30.45697784,29.18565178,30.70722008
4/24/2018,5:10:37 PM,107,74.594,30.95693207,30.99256325,30.67150307,29.81104469,30.4689064,29.22182274,30.75482368
4/24/2018,5:10:37 PM,378,74.865,31.08752441,31.02818108,30.71912193,29.94291115,30.51660728,29.27003479,30.83808708
4/24/2018,5:10:37 PM,648,75.135,31.00443649,31.00443649,30.75482368,29.88298988,30.51660728,29.23387718,30.80241013
4/24/2018,5:10:38 PM,188,75.675,31.01630974,31.00443649,30.65959549,29.81104469,30.40925217,29.23387718,30.7905159
4/24/2018,5:10:38 PM,459,75.946,30.98068619,30.95693207,30.67150307,29.8230381,30.45697784,29.23387718,30.77861977
4/24/2018,5:10:38 PM,729,76.216,30.99256325,31.01630974,30.647686,29.8230381,30.52853012,29.23387718,30.77861977
4/24/2018,5:10:38 PM,999,76.486,31.01630974,31.05192184,30.70722008,29.83503151,30.4927597,29.22182274,30.77861977
4/24/2018,5:10:39 PM,269,76.756,31.04005241,31.00443649,30.647686,29.89497757,30.51660728,29.18565178,30.7905159
4/24/2018,5:10:39 PM,540,77.027,31.01630974,30.96881104,30.75482368,29.8590126,30.48083305,29.17359161,30.77861977
4/24/2018,5:10:39 PM,810,77.297,31.06379128,31.08752441,30.75482368,29.90696335,30.60003853,29.29413223,30.83808708
4/24/2018,5:10:40 PM,351,77.838,31.08752441,31.08752441,30.80241013,29.93092918,30.55237007,29.35435677,30.84997749
4/24/2018,5:10:40 PM,621,78.108,31.13497543,31.12311554,30.80241013,29.94291115,30.60003853,29.37843704,30.89752388
4/24/2018,5:10:40 PM,891,78.378,31.11125183,31.0756588,30.82619667,29.96687126,30.58812332,29.37843704,30.88563919
4/24/2018,5:10:41 PM,161,78.648,31.12311554,31.0756588,30.76672363,29.95489311,30.61195183,29.4025135,30.9450531
4/24/2018,5:10:41 PM,432,78.919,31.09938812,31.06379128,30.75482368,29.95489311,30.60003853,29.33027077,30.88563919
4/24/2018,5:10:41 PM,702,79.189,31.12311554,31.12311554,30.7905159,30.01477623,30.647686,29.36639786,30.93317223
4/24/2018,5:10:42 PM,242,79.729,31.11125183,31.12311554,30.82619667,30.05069351,30.69531441,29.39047623,30.93317223
4/24/2018,5:10:42 PM,513,80,31.09938812,31.06379128,30.83808708,30.01477623,30.647686,29.37843704,30.89752388
4/24/2018,5:10:42 PM,783,80.27,31.12311554,31.13497543,30.88563919,30.05069351,30.647686,29.39047623,30.9450531
4/24/2018,5:10:43 PM,53,80.54,31.08752441,31.08752441,30.83808708,29.99082756,30.62386513,29.36639786,30.93317223
4/24/2018,5:10:43 PM,324,80.811,31.11125183,31.11125183,30.81430435,30.0028019,30.647686,29.39047623,30.89752388
4/24/2018,5:10:43 PM,594,81.081,31.04005241,31.06379128,30.7905159,29.96687126,30.57620621,29.35435677,30.84997749
4/24/2018,5:10:43 PM,864,81.351,31.0756588,31.11125183,30.7905159,29.99082756,30.63577652,29.41454887,30.92129135
4/24/2018,5:10:44 PM,405,81.892,31.01630974,31.00443649,30.74292564,29.90696335,30.54045105,29.30617905,30.81430435
4/24/2018,5:10:44 PM,675,82.162,30.98068619,30.9450531,30.71912193,29.81104469,30.51660728,29.20976639,30.80241013
4/24/2018,5:10:44 PM,945,82.432,31.01630974,30.98068619,30.71912193,29.90696335,30.51660728,29.25798416,30.82619667
4/24/2018,5:10:45 PM,215,82.702,31.01630974,31.01630974,30.71912193,29.90696335,30.57620621,29.31822586,30.80241013
4/24/2018,5:10:45 PM,486,82.973,30.96881104,30.99256325,30.63577652,29.84702301,30.54045105,29.22182274,30.80241013
4/24/2018,5:10:45 PM,756,83.243,30.89752388,30.861866,30.54045105,29.8230381,30.44504738,29.1374054,30.69531441
4/24/2018,5:10:46 PM,26,83.513,30.92129135,30.96881104,30.61195183,29.84702301,30.48083305,29.23387718,30.75482368
4/24/2018,5:10:46 PM,296,83.783,30.90940857,30.88563919,30.56428909,29.79904938,30.44504738,29.22182274,30.69531441
4/24/2018,5:10:46 PM,837,84.324,30.87375259,30.89752388,30.62386513,29.75105476,30.40925217,29.18565178,30.70722008
4/24/2018,5:10:47 PM,107,84.594,30.90940857,30.96881104,30.68341064,29.79904938,30.45697784,29.22182274,30.77861977
4/24/2018,5:10:47 PM,378,84.865,30.81430435,30.81430435,30.56428909,29.66701889,30.3256855,29.10120773,30.67150307
4/24/2018,5:10:47 PM,648,85.135,30.88563919,30.88563919,30.61195183,29.70304298,30.44504738,29.14946938,30.70722008
4/24/2018,5:10:47 PM,918,85.405,30.88563919,30.88563919,30.55237007,29.78705215,30.42118454,29.14946938,30.67150307
4/24/2018,5:10:48 PM,188,85.675,30.96881104,30.96881104,30.57620621,29.8710022,30.42118454,29.20976639,30.76672363
4/24/2018,5:10:48 PM,729,86.216,30.98068619,30.9450531,30.647686,29.84702301,30.4689064,29.24593163,30.70722008
4/24/2018,5:10:48 PM,999,86.486,30.98068619,30.9450531,30.61195183,29.8230381,30.45697784,29.17359161,30.74292564
4/24/2018,5:10:49 PM,269,86.756,30.99256325,30.93317223,30.63577652,29.81104469,30.44504738,29.24593163,30.74292564
4/24/2018,5:10:49 PM,540,87.027,30.92129135,30.83808708,30.60003853,29.83503151,30.40925217,29.20976639,30.70722008
4/24/2018,5:10:49 PM,810,87.297,30.89752388,30.87375259,30.55237007,29.81104469,30.40925217,29.20976639,30.68341064
4/24/2018,5:10:50 PM,80,87.567,30.92129135,30.93317223,30.62386513,29.88298988,30.48083305,29.28208351,30.69531441
4/24/2018,5:10:50 PM,351,87.838,30.90940857,30.89752388,30.54045105,29.8230381,30.42118454,29.22182274,30.67150307
4/24/2018,5:10:50 PM,891,88.378,30.89752388,30.861866,30.48083305,29.79904938,30.39731789,29.20976639,30.69531441
4/24/2018,5:10:51 PM,161,88.648,30.80241013,30.76672363,30.44504738,29.75105476,30.34956741,29.12534142,30.58812332
4/24/2018,5:10:51 PM,432,88.919,30.84997749,30.80241013,30.50468445,29.79904938,30.36150742,29.16153145,30.62386513
4/24/2018,5:10:51 PM,702,89.189,30.84997749,30.83808708,30.4689064,29.77505493,30.39731789,29.19771004,30.61195183
4/24/2018,5:10:52 PM,242,89.729,30.80241013,30.74292564,30.42118454,29.78705215,30.3256855,29.12534142,30.57620621
4/24/2018,5:10:52 PM,513,90,30.7905159,30.81430435,30.43311691,29.70304298,30.33762741,29.08913994,30.56428909
4/24/2018,5:10:52 PM,783,90.27,30.7905159,30.82619667,30.4927597,29.71504784,30.40925217,29.08913994,30.55237007
4/24/2018,5:10:53 PM,53,90.54,30.83808708,30.84997749,30.51660728,29.71504784,30.33762741,29.17359161,30.62386513
4/24/2018,5:10:53 PM,594,91.081,30.83808708,30.83808708,30.50468445,29.71504784,30.3256855,29.07707024,30.61195183
4/24/2018,5:10:53 PM,864,91.351,30.81430435,30.83808708,30.40925217,29.71504784,30.33762741,29.10120773,30.56428909
4/24/2018,5:10:54 PM,134,91.621,30.77861977,30.73102379,30.43311691,29.70304298,30.27790833,29.10120773,30.56428909
4/24/2018,5:10:54 PM,405,91.892,30.74292564,30.80241013,30.42118454,29.69103622,30.3256855,29.11327553,30.56428909
4/24/2018,5:10:54 PM,675,92.162,30.76672363,30.73102379,30.36150742,29.67902756,30.25401115,29.01670265,30.4927597
4/24/2018,5:10:54 PM,945,92.432,30.68341064,30.70722008,30.40925217,29.61897087,30.25401115,29.02877808,30.52853012
4/24/2018,5:10:55 PM,215,92.702,30.73102379,30.68341064,30.42118454,29.66701889,30.23011017,28.98046684,30.57620621
4/24/2018,5:10:55 PM,756,93.243,30.84997749,30.81430435,30.45697784,29.7630558,30.34956741,29.07707024,30.60003853
4/24/2018,5:10:56 PM,26,93.513,30.81430435,30.7905159,30.54045105,29.75105476,30.3256855,29.10120773,30.61195183
4/24/2018,5:10:56 PM,296,93.783,30.83808708,30.7905159,30.48083305,29.70304298,30.27790833,29.07707024,30.61195183
4/24/2018,5:10:56 PM,567,94.054,30.83808708,30.80241013,30.50468445,29.77505493,30.36150742,29.12534142,30.62386513
4/24/2018,5:10:56 PM,837,94.324,30.80241013,30.71912193,30.48083305,29.75105476,30.37344551,29.10120773,30.62386513
4/24/2018,5:10:57 PM,107,94.594,30.80241013,30.81430435,30.48083305,29.73905373,30.36150742,29.11327553,30.63577652
4/24/2018,5:10:57 PM,648,95.135,30.82619667,30.75482368,30.45697784,29.73905373,30.3256855,29.1374054,30.61195183
4/24/2018,5:10:57 PM,918,95.405,30.80241013,30.76672363,30.4689064,29.71504784,30.33762741,29.10120773,30.60003853
4/24/2018,5:10:58 PM,188,95.675,30.83808708,30.82619667,30.4927597,29.78705215,30.36150742,29.10120773,30.647686
4/24/2018,5:10:58 PM,459,95.946,30.80241013,30.76672363,30.43311691,29.71504784,30.3256855,29.07707024,30.61195183
4/24/2018,5:10:58 PM,999,96.486,30.76672363,30.74292564,30.4689064,29.70304298,30.27790833,29.06499863,30.56428909
4/24/2018,5:10:59 PM,269,96.756,30.80241013,30.74292564,30.3853817,29.67902756,30.28985405,29.0408535,30.54045105
4/24/2018,5:10:59 PM,540,97.027,30.80241013,30.71912193,30.39731789,29.70304298,30.31374359,29.08913994,30.57620621
4/24/2018,5:10:59 PM,810,97.297,30.89752388,30.89752388,30.56428909,29.72705078,30.36150742,29.14946938,30.70722008
4/24/2018,5:11:00 PM,80,97.567,30.95693207,30.87375259,30.56428909,29.81104469,30.43311691,29.24593163,30.70722008
4/24/2018,5:11:00 PM,351,97.838,30.96881104,30.89752388,30.57620621,29.79904938,30.43311691,29.19771004,30.68341064
4/24/2018,5:11:00 PM,891,98.378,30.9450531,30.87375259,30.54045105,29.8230381,30.42118454,29.22182274,30.68341064
4/24/2018,5:11:01 PM,161,98.648,30.87375259,30.82619667,30.4689064,29.73905373,30.39731789,29.19771004,30.63577652
4/24/2018,5:11:01 PM,432,98.919,30.92129135,30.861866,30.50468445,29.77505493,30.39731789,29.19771004,30.65959549
4/24/2018,5:11:01 PM,702,99.189,30.90940857,30.90940857,30.57620621,29.78705215,30.43311691,29.16153145,30.73102379
4/24/2018,5:11:01 PM,972,99.459,30.84997749,30.77861977,30.50468445,29.67902756,30.30179977,29.1374054,30.61195183
4/24/2018,5:11:02 PM,242,99.729,30.77861977,30.71912193,30.40925217,29.65501022,30.27790833,29.07707024,30.56428909
4/24/2018,5:11:02 PM,513,100,30.861866,30.7905159,30.48083305,29.70304298,30.3256855,29.1374054,30.61195183
4/24/2018,5:11:03 PM,53,100.54,30.77861977,30.75482368,30.45697784,29.71504784,30.31374359,29.08913994,30.58812332
4/24/2018,5:11:03 PM,324,100.811,30.82619667,30.69531441,30.45697784,29.71504784,30.3256855,29.1374054,30.62386513
4/24/2018,5:11:03 PM,594,101.081,30.71912193,30.63577652,30.37344551,29.61897087,30.33762741,29.0408535,30.60003853
4/24/2018,5:11:03 PM,864,101.351,30.82619667,30.68341064,30.39731789,29.71504784,30.3256855,29.07707024,30.54045105
4/24/2018,5:11:04 PM,134,101.621,30.62386513,30.56428909,30.20620346,29.54686356,30.13445473,28.95630455,30.39731789
4/24/2018,5:11:04 PM,675,102.162,30.62386513,30.55237007,30.27790833,29.52281761,30.17033386,28.95630455,30.44504738
4/24/2018,5:11:04 PM,945,102.432,30.647686,30.61195183,30.28985405,29.55888367,30.1942482,28.89587402,30.4689064
4/24/2018,5:11:05 PM,215,102.702,30.63577652,30.58812332,30.28985405,29.55888367,30.17033386,28.98046684,30.4689064
4/24/2018,5:11:05 PM,486,102.973,30.62386513,30.55237007,30.26595879,29.53484154,30.18229103,28.9683857,30.44504738
4/24/2018,5:11:05 PM,756,103.243,30.67150307,30.57620621,30.31374359,29.53484154,30.20620346,28.98046684,30.43311691
4/24/2018,5:11:06 PM,26,103.513,30.60003853,30.52853012,30.21815681,29.53484154,30.18229103,28.9442215,30.3853817
4/24/2018,5:11:06 PM,296,103.783,30.71912193,30.63577652,30.31374359,29.60695648,30.20620346,29.0408535,30.48083305
4/24/2018,5:11:06 PM,567,104.054,30.647686,30.57620621,30.3256855,29.53484154,30.17033386,28.98046684,30.45697784
4/24/2018,5:11:06 PM,837,104.324,30.61195183,30.55237007,30.27790833,29.4867382,30.11052895,28.89587402,30.43311691
4/24/2018,5:11:07 PM,378,104.865,30.75482368,30.65959549,30.40925217,29.58292389,30.23011017,29.01670265,30.54045105
4/24/2018,5:11:07 PM,648,105.135,30.76672363,30.69531441,30.3853817,29.58292389,30.18229103,28.99254799,30.4927597
4/24/2018,5:11:07 PM,918,105.405,30.67150307,30.62386513,30.28985405,29.58292389,30.1942482,28.98046684,30.51660728
4/24/2018,5:11:08 PM,188,105.675,30.71912193,30.60003853,30.31374359,29.60695648,30.20620346,29.02877808,30.45697784
4/24/2018,5:11:08 PM,459,105.946,30.67150307,30.61195183,30.26595879,29.58292389,30.23011017,28.98046684,30.45697784
4/24/2018,5:11:08 PM,729,106.216,30.74292564,30.647686,30.31374359,29.59494019,30.25401115,29.0408535,30.52853012
4/24/2018,5:11:08 PM,999,106.486,30.74292564,30.67150307,30.39731789,29.69103622,30.27790833,29.10120773,30.52853012
4/24/2018,5:11:09 PM,540,107.027,30.77861977,30.74292564,30.42118454,29.69103622,30.30179977,29.14946938,30.58812332
4/24/2018,5:11:09 PM,810,107.297,30.74292564,30.74292564,30.37344551,29.66701889,30.30179977,29.0408535,30.55237007
4/24/2018,5:11:10 PM,80,107.567,30.77861977,30.76672363,30.37344551,29.65501022,30.30179977,29.10120773,30.54045105
4/24/2018,5:11:10 PM,351,107.838,30.80241013,30.80241013,30.43311691,29.67902756,30.31374359,29.16153145,30.63577652
4/24/2018,5:11:10 PM,621,108.108,30.74292564,30.73102379,30.37344551,29.58292389,30.23011017,29.02877808,30.54045105
4/24/2018,5:11:10 PM,891,108.378,30.82619667,30.75482368,30.48083305,29.65501022,30.24205971,29.02877808,30.57620621
4/24/2018,5:11:11 PM,161,108.648,30.84997749,30.7905159,30.48083305,29.66701889,30.31374359,29.14946938,30.60003853
4/24/2018,5:11:11 PM,702,109.189,30.83808708,30.81430435,30.44504738,29.73905373,30.3256855,29.1374054,30.61195183
4/24/2018,5:11:11 PM,972,109.459,30.83808708,30.77861977,30.45697784,29.66701889,30.3256855,29.07707024,30.58812332
4/24/2018,5:11:12 PM,242,109.729,30.92129135,30.77861977,30.44504738,29.78705215,30.33762741,29.12534142,30.61195183
4/24/2018,5:11:12 PM,513,110,30.861866,30.75482368,30.40925217,29.7630558,30.36150742,29.17359161,30.52853012
4/24/2018,5:11:12 PM,783,110.27,30.75482368,30.73102379,30.43311691,29.64299774,30.24205971,29.06499863,30.4689064
4/24/2018,5:11:13 PM,324,110.811,30.73102379,30.69531441,30.40925217,29.63098526,30.21815681,28.99254799,30.48083305
4/24/2018,5:11:13 PM,594,111.081,30.7905159,30.74292564,30.3853817,29.66701889,30.27790833,29.02877808,30.52853012
4/24/2018,5:11:13 PM,864,111.351,30.82619667,30.71912193,30.43311691,29.78705215,30.34956741,29.1374054,30.56428909
4/24/2018,5:11:14 PM,134,111.621,30.77861977,30.69531441,30.3853817,29.67902756,30.34956741,29.11327553,30.56428909
4/24/2018,5:11:14 PM,405,111.892,30.84997749,30.73102379,30.43311691,29.7630558,30.31374359,29.16153145,30.57620621
4/24/2018,5:11:14 PM,675,112.162,30.84997749,30.73102379,30.39731789,29.66701889,30.26595879,29.07707024,30.54045105
4/24/2018,5:11:14 PM,945,112.432,30.77861977,30.71912193,30.37344551,29.65501022,30.28985405,29.12534142,30.56428909
4/24/2018,5:11:15 PM,486,112.973,30.82619667,30.83808708,30.33762741,29.71504784,30.3256855,29.07707024,30.61195183
4/24/2018,5:11:15 PM,756,113.243,30.81430435,30.73102379,30.36150742,29.70304298,30.3256855,29.06499863,30.56428909
4/24/2018,5:11:16 PM,26,113.513,30.81430435,30.73102379,30.36150742,29.67902756,30.31374359,29.08913994,30.55237007
4/24/2018,5:11:16 PM,296,113.783,30.84997749,30.73102379,30.40925217,29.70304298,30.33762741,29.11327553,30.52853012
4/24/2018,5:11:16 PM,837,114.324,30.861866,30.74292564,30.37344551,29.7630558,30.33762741,29.11327553,30.57620621
4/24/2018,5:11:17 PM,107,114.594,30.84997749,30.70722008,30.40925217,29.72705078,30.3256855,29.12534142,30.56428909
4/24/2018,5:11:17 PM,378,114.865,30.76672363,30.65959549,30.33762741,29.60695648,30.26595879,29.06499863,30.54045105
4/24/2018,5:11:17 PM,648,115.135,30.71912193,30.647686,30.30179977,29.66701889,30.28985405,29.05292702,30.55237007
4/24/2018,5:11:17 PM,918,115.405,30.71912193,30.67150307,30.33762741,29.63098526,30.28985405,29.1374054,30.55237007
4/24/2018,5:11:18 PM,459,115.946,30.75482368,30.647686,30.27790833,29.64299774,30.27790833,29.11327553,30.55237007
4/24/2018,5:11:18 PM,729,116.216,30.82619667,30.69531441,30.37344551,29.72705078,30.33762741,29.1374054,30.56428909
4/24/2018,5:11:18 PM,999,116.486,30.83808708,30.74292564,30.3853817,29.67902756,30.31374359,29.07707024,30.56428909
4/24/2018,5:11:19 PM,269,116.756,30.84997749,30.74292564,30.44504738,29.7630558,30.33762741,29.17359161,30.58812332
4/24/2018,5:11:19 PM,540,117.027,30.74292564,30.67150307,30.33762741,29.73905373,30.36150742,29.11327553,30.54045105
4/24/2018,5:11:19 PM,810,117.297,30.67150307,30.61195183,30.21815681,29.65501022,30.27790833,29.11327553,30.43311691
4/24/2018,5:11:20 PM,80,117.567,30.73102379,30.62386513,30.27790833,29.69103622,30.26595879,29.07707024,30.4689064
4/24/2018,5:11:20 PM,621,118.108,30.68341064,30.647686,30.31374359,29.63098526,30.25401115,29.07707024,30.52853012
4/24/2018,5:11:20 PM,891,118.378,30.69531441,30.61195183,30.24205971,29.54686356,30.1942482,29.0408535,30.45697784
4/24/2018,5:11:21 PM,161,118.648,30.67150307,30.65959549,30.28985405,29.63098526,30.20620346,29.06499863,30.45697784
4/24/2018,5:11:21 PM,432,118.919,30.65959549,30.67150307,30.26595879,29.60695648,30.27790833,29.01670265,30.51660728
4/24/2018,5:11:21 PM,702,119.189,30.62386513,30.63577652,30.25401115,29.60695648,30.21815681,28.99254799,30.48083305
4/24/2018,5:11:21 PM,972,119.459,30.65959549,30.55237007,30.26595879,29.55888367,30.1942482,29.0408535,30.44504738
4/24/2018,5:11:22 PM,242,119.729,30.63577652,30.57620621,30.24205971,29.58292389,30.23011017,29.00462532,30.44504738
4/24/2018,5:11:22 PM,513,120,30.67150307,30.57620621,30.23011017,29.60695648,30.23011017,29.06499863,30.44504738
4/24/2018,5:11:22 PM,783,120.27,30.647686,30.61195183,30.1942482,29.59494019,30.25401115,29.02877808,30.48083305
4/24/2018,5:11:23 PM,324,120.811,30.70722008,30.68341064,30.3256855,29.66701889,30.3256855,29.08913994,30.52853012
