Plot 1 FLIR USB Video,,,,,,,,,,
,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1
Reflected temperature,,,,23.9999939,23.9999939,23.9999939,23.9999939,23.9999939,23.9999939,23.9999939
Location X,,,,293,296,295,20,22,19,78
Location Y,,,,60,111,169,56,114,167,117
Size X,,,,,,,,,,
Size Y,,,,,,,,,,
Surface (pixels),,,,,,,,,,
,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value
4/24/2018,4:49:59 PM,810,61.081,35.34194946,34.66430664,34.46835709,32.2799263,32.95933151,32.50291443,33.71619797
4/24/2018,4:50:00 PM,80,61.351,35.41065216,34.73339462,34.56060791,32.37386703,33.052742,32.5498085,33.71619797
4/24/2018,4:50:00 PM,351,61.622,35.38775635,34.69885635,34.52602005,32.32690811,32.99436951,32.47946167,33.71619797
4/24/2018,4:50:00 PM,621,61.892,35.39920425,34.71036911,34.52602005,32.30342102,32.99436951,32.4442749,33.66975784
4/24/2018,4:50:00 PM,891,62.162,35.353405,34.67582703,34.50296021,32.2799263,32.93596649,32.43254471,33.6581459
4/24/2018,4:50:01 PM,432,62.703,35.39920425,34.74490356,34.53755188,32.33864975,32.9826889,32.46773529,33.6581459
4/24/2018,4:50:01 PM,702,62.973,35.34194946,34.71036911,34.49142456,32.26818085,32.97101212,32.43254471,33.64653015
4/24/2018,4:50:01 PM,972,63.243,35.36485672,34.72188187,34.5490799,32.31516266,32.99436951,32.43254471,33.62329865
4/24/2018,4:50:02 PM,242,63.513,35.44498825,34.73339462,34.5490799,32.32690811,32.94765091,32.4208107,33.64653015
4/24/2018,4:50:02 PM,513,63.784,35.37630463,34.73339462,34.52602005,32.30342102,32.9826889,32.50291443,33.6581459
4/24/2018,4:50:02 PM,783,64.054,35.50219727,34.77942657,34.67582703,32.38560486,33.0060463,32.51464081,33.72780228
4/24/2018,4:50:03 PM,324,64.595,35.47931671,34.83694839,34.62975311,32.40907669,33.07608032,32.53808594,33.70458984
4/24/2018,4:50:03 PM,594,64.865,35.50219727,34.81394196,34.62975311,32.39734268,33.07608032,32.52636337,33.68136978
4/24/2018,4:50:03 PM,864,65.135,35.45643234,34.80244064,34.65279007,32.35039139,33.02939606,32.51464081,33.64653015
4/24/2018,4:50:04 PM,134,65.405,35.41065216,34.77942657,34.58366013,32.36212921,33.08774948,32.53808594,33.66975784
4/24/2018,4:50:04 PM,405,65.676,35.47931671,34.75641251,34.61822891,32.38560486,33.04106903,32.52636337,33.68136978
4/24/2018,4:50:04 PM,675,65.946,35.54794312,34.8714447,34.69885635,32.43254471,33.13441467,32.5498085,33.75101471
4/24/2018,4:50:04 PM,945,66.216,35.41065216,34.82544708,34.62975311,32.38560486,33.07608032,32.52636337,33.7394104
4/24/2018,4:50:05 PM,486,66.757,35.45643234,34.82544708,34.61822891,32.4560051,33.12274933,32.573246,33.76261902
4/24/2018,4:50:05 PM,756,67.027,35.45643234,34.80244064,34.59518433,32.38560486,33.09941864,32.52636337,33.7394104
4/24/2018,4:50:06 PM,26,67.297,35.51363373,34.8829422,34.69885635,32.4208107,33.15773773,32.573246,33.809021
4/24/2018,4:50:06 PM,297,67.568,35.59367371,34.91742706,34.76792145,32.49118805,33.1460762,32.62010956,33.809021
4/24/2018,4:50:06 PM,567,67.838,35.58224106,34.90593338,34.75641251,32.50291443,33.18106079,32.59667969,33.78582382
4/24/2018,4:50:06 PM,837,68.108,35.58224106,34.8829422,34.69885635,32.52636337,33.19271851,32.56152725,33.77421951
4/24/2018,4:50:07 PM,107,68.378,35.47931671,34.8944397,34.6412735,32.43254471,33.13441467,32.51464081,33.7394104
4/24/2018,4:50:07 PM,378,68.649,35.52507401,34.8599472,34.71036911,32.4560051,33.15773773,32.573246,33.75101471
4/24/2018,4:50:07 PM,918,69.189,35.45643234,34.82544708,34.60670853,32.38560486,33.08774948,32.51464081,33.69297791
4/24/2018,4:50:08 PM,188,69.459,35.44498825,34.83694839,34.57213593,32.37386703,33.06441116,32.46773529,33.68136978
4/24/2018,4:50:08 PM,459,69.73,35.39920425,34.74490356,34.49142456,32.2799263,32.99436951,32.46773529,33.60006332
4/24/2018,4:50:08 PM,729,70,35.46787643,34.8599472,34.61822891,32.36212921,33.07608032,32.50291443,33.6581459
4/24/2018,4:50:08 PM,999,70.27,35.39920425,34.77942657,34.5490799,32.32690811,32.9826889,32.46773529,33.6349144
4/24/2018,4:50:09 PM,269,70.54,35.53650665,34.90593338,34.66430664,32.4442749,33.13441467,32.58496475,33.76261902
4/24/2018,4:50:09 PM,810,71.081,35.44498825,34.8714447,34.61822891,32.40907669,33.11108398,32.5498085,33.70458984
4/24/2018,4:50:10 PM,80,71.351,35.46787643,34.83694839,34.60670853,32.4208107,33.12274933,32.573246,33.75101471
4/24/2018,4:50:10 PM,351,71.622,35.46787643,34.83694839,34.65279007,32.4208107,33.08774948,32.56152725,33.68136978
4/24/2018,4:50:10 PM,621,71.892,35.51363373,34.82544708,34.66430664,32.39734268,33.12274933,32.5498085,33.71619797
4/24/2018,4:50:10 PM,891,72.162,35.51363373,34.92892075,34.67582703,32.43254471,33.12274933,32.56152725,33.77421951
4/24/2018,4:50:11 PM,161,72.432,35.51363373,34.84844589,34.71036911,32.4208107,33.09941864,32.53808594,33.75101471
4/24/2018,4:50:11 PM,432,72.703,35.55937576,34.90593338,34.69885635,32.4208107,33.09941864,32.5498085,33.7394104
4/24/2018,4:50:11 PM,972,73.243,35.54794312,34.92892075,34.69885635,32.46773529,33.11108398,32.573246,33.71619797
4/24/2018,4:50:12 PM,242,73.513,35.50219727,34.81394196,34.67582703,32.38560486,33.04106903,32.51464081,33.69297791
4/24/2018,4:50:12 PM,513,73.784,35.50219727,34.8714447,34.66430664,32.40907669,33.08774948,32.52636337,33.68136978
4/24/2018,4:50:12 PM,783,74.054,35.44498825,34.82544708,34.61822891,32.37386703,33.06441116,32.53808594,33.64653015
4/24/2018,4:50:13 PM,53,74.324,35.49075699,34.83694839,34.72188187,32.38560486,33.07608032,32.52636337,33.71619797
4/24/2018,4:50:13 PM,324,74.595,35.55937576,34.92892075,34.74490356,32.4208107,33.13441467,32.53808594,33.71619797
4/24/2018,4:50:13 PM,594,74.865,35.55937576,34.94041443,34.74490356,32.40907669,33.11108398,32.56152725,33.7394104
4/24/2018,4:50:14 PM,134,75.405,35.55937576,34.92892075,34.71036911,32.37386703,33.07608032,32.56152725,33.70458984
4/24/2018,4:50:14 PM,405,75.676,35.47931671,34.8829422,34.71036911,32.37386703,33.06441116,32.53808594,33.69297791
4/24/2018,4:50:14 PM,675,75.946,35.53650665,34.9519043,34.73339462,32.38560486,33.09941864,32.58496475,33.72780228
4/24/2018,4:50:14 PM,945,76.216,35.50219727,34.91742706,34.69885635,32.33864975,33.04106903,32.5498085,33.69297791
4/24/2018,4:50:15 PM,215,76.486,35.67365646,35.03231049,34.84844589,32.4208107,33.12274933,32.59667969,33.79742432
4/24/2018,4:50:15 PM,486,76.757,35.71934128,35.07823181,34.84844589,32.49118805,33.20437622,32.62010956,33.85540771
4/24/2018,4:50:16 PM,26,77.297,35.58224106,35.03231049,34.79093552,32.4208107,33.15773773,32.58496475,33.84381485
4/24/2018,4:50:16 PM,297,77.568,35.61653137,35.00934219,34.81394196,32.4208107,33.16939926,32.63182449,33.86700058
4/24/2018,4:50:16 PM,567,77.838,35.70792007,35.04379272,34.82544708,32.49118805,33.18106079,32.62010956,33.86700058
4/24/2018,4:50:17 PM,107,78.378,35.63938522,34.97488022,34.79093552,32.46773529,33.1460762,32.58496475,33.84381485
4/24/2018,4:50:17 PM,378,78.649,35.70792007,35.04379272,34.83694839,32.49118805,33.13441467,32.58496475,33.85540771
4/24/2018,4:50:17 PM,648,78.919,35.58224106,34.98637009,34.76792145,32.39734268,33.08774948,32.52636337,33.79742432
4/24/2018,4:50:17 PM,918,79.189,35.63938522,34.96339417,34.74490356,32.4208107,33.12274933,32.5498085,33.82062149
4/24/2018,4:50:18 PM,188,79.459,35.70792007,35.04379272,34.83694839,32.51464081,33.19271851,32.63182449,33.86700058
4/24/2018,4:50:18 PM,729,80,35.66223526,35.02082443,34.77942657,32.49118805,33.19271851,32.63182449,33.85540771
4/24/2018,4:50:18 PM,999,80.27,35.60510254,34.9519043,34.72188187,32.39734268,33.13441467,32.51464081,33.78582382
4/24/2018,4:50:19 PM,269,80.54,35.60510254,34.92892075,34.72188187,32.40907669,33.13441467,32.56152725,33.75101471
4/24/2018,4:50:19 PM,540,80.811,35.60510254,34.91742706,34.71036911,32.38560486,33.11108398,32.56152725,33.72780228
4/24/2018,4:50:19 PM,810,81.081,35.65081024,34.9519043,34.76792145,32.43254471,33.1460762,32.59667969,33.82062149
4/24/2018,4:50:20 PM,80,81.351,35.65081024,34.97488022,34.74490356,32.46773529,33.1460762,32.573246,33.809021
4/24/2018,4:50:20 PM,621,81.892,35.52507401,34.80244064,34.62975311,32.32690811,32.95933151,32.4442749,33.6349144
4/24/2018,4:50:20 PM,891,82.162,35.58224106,34.8714447,34.6412735,32.35039139,33.02939606,32.53808594,33.70458984
4/24/2018,4:50:21 PM,161,82.432,35.65081024,34.97488022,34.72188187,32.40907669,33.09941864,32.53808594,33.76261902
4/24/2018,4:50:21 PM,432,82.703,35.52507401,34.84844589,34.66430664,32.33864975,33.08774948,32.52636337,33.72780228
4/24/2018,4:50:21 PM,702,82.973,35.53650665,34.82544708,34.62975311,32.38560486,33.04106903,32.4560051,33.68136978
4/24/2018,4:50:21 PM,972,83.243,35.55937576,34.8599472,34.66430664,32.35039139,33.04106903,32.51464081,33.69297791
4/24/2018,4:50:22 PM,242,83.513,35.58224106,34.8944397,34.71036911,32.33864975,33.08774948,32.4560051,33.71619797
4/24/2018,4:50:22 PM,783,84.054,35.61653137,34.92892075,34.68733978,32.38560486,33.06441116,32.50291443,33.70458984
4/24/2018,4:50:23 PM,53,84.324,35.55937576,34.94041443,34.66430664,32.30342102,33.0060463,32.46773529,33.6581459
4/24/2018,4:50:23 PM,324,84.595,35.54794312,34.8599472,34.6412735,32.29167557,33.01771927,32.43254471,33.64653015
4/24/2018,4:50:23 PM,594,84.865,35.63938522,34.92892075,34.72188187,32.36212921,33.07608032,32.47946167,33.72780228
4/24/2018,4:50:23 PM,864,85.135,35.57080841,34.96339417,34.75641251,32.38560486,33.11108398,32.5498085,33.70458984
4/24/2018,4:50:24 PM,134,85.405,35.55937576,34.82544708,34.68733978,32.35039139,33.01771927,32.50291443,33.70458984
4/24/2018,4:50:24 PM,405,85.676,35.52507401,34.84844589,34.60670853,32.35039139,33.02939606,32.4442749,33.6581459
4/24/2018,4:50:24 PM,945,86.216,35.58224106,34.8599472,34.66430664,32.36212921,33.01771927,32.46773529,33.6349144
4/24/2018,4:50:25 PM,215,86.486,35.50219727,34.82544708,34.60670853,32.29167557,32.97101212,32.40907669,33.57682419
4/24/2018,4:50:25 PM,486,86.757,35.46787643,34.77942657,34.59518433,32.22117615,32.94765091,32.4442749,33.58844376
4/24/2018,4:50:25 PM,756,87.027,35.42210007,34.72188187,34.57213593,32.18591309,32.86584854,32.31516266,33.54195404
4/24/2018,4:50:26 PM,26,87.297,35.50219727,34.80244064,34.66430664,32.26818085,32.97101212,32.40907669,33.57682419
4/24/2018,4:50:26 PM,297,87.568,35.53650665,34.82544708,34.6412735,32.2799263,32.95933151,32.40907669,33.61168289
4/24/2018,4:50:26 PM,567,87.838,35.53650665,34.77942657,34.66430664,32.26818085,32.94765091,32.4442749,33.6349144
4/24/2018,4:50:27 PM,107,88.378,35.52507401,34.83694839,34.6412735,32.33864975,33.052742,32.4442749,33.62329865
4/24/2018,4:50:27 PM,378,88.649,35.55937576,34.8829422,34.67582703,32.32690811,33.02939606,32.46773529,33.6349144
4/24/2018,4:50:27 PM,648,88.919,35.52507401,34.8599472,34.69885635,32.2799263,33.02939606,32.50291443,33.66975784
4/24/2018,4:50:27 PM,918,89.189,35.55937576,34.82544708,34.6412735,32.36212921,32.97101212,32.43254471,33.64653015
4/24/2018,4:50:28 PM,188,89.459,35.54794312,34.84844589,34.67582703,32.32690811,32.99436951,32.49118805,33.6349144
4/24/2018,4:50:28 PM,459,89.73,35.59367371,34.8829422,34.68733978,32.33864975,33.0060463,32.4560051,33.61168289
4/24/2018,4:50:28 PM,729,90,35.60510254,34.8714447,34.68733978,32.38560486,33.04106903,32.47946167,33.6349144
4/24/2018,4:50:28 PM,999,90.27,35.55937576,34.8944397,34.71036911,32.32690811,33.0060463,32.47946167,33.58844376
4/24/2018,4:50:29 PM,540,90.811,35.55937576,34.8714447,34.68733978,32.31516266,33.01771927,32.47946167,33.6349144
4/24/2018,4:50:29 PM,810,91.081,35.50219727,34.8599472,34.60670853,32.24468231,32.94765091,32.36212921,33.56520081
4/24/2018,4:50:30 PM,80,91.351,35.49075699,34.75641251,34.59518433,32.22117615,32.91259766,32.39734268,33.57682419
4/24/2018,4:50:30 PM,351,91.622,35.46787643,34.79093552,34.61822891,32.19766998,32.94765091,32.36212921,33.58844376
4/24/2018,4:50:30 PM,621,91.892,35.52507401,34.83694839,34.6412735,32.25643158,32.94765091,32.4208107,33.64653015
4/24/2018,4:50:30 PM,891,92.162,35.50219727,34.80244064,34.60670853,32.22117615,32.94765091,32.43254471,33.61168289
4/24/2018,4:50:31 PM,161,92.432,35.49075699,34.75641251,34.59518433,32.24468231,32.9826889,32.37386703,33.58844376
4/24/2018,4:50:31 PM,432,92.703,35.54794312,34.8599472,34.67582703,32.29167557,32.99436951,32.4560051,33.6349144
4/24/2018,4:50:31 PM,972,93.243,35.51363373,34.8714447,34.65279007,32.33864975,33.02939606,32.43254471,33.68136978
4/24/2018,4:50:32 PM,242,93.513,35.52507401,34.83694839,34.61822891,32.25643158,32.9826889,32.4208107,33.61168289
4/24/2018,4:50:32 PM,513,93.784,35.54794312,34.82544708,34.66430664,32.2799263,33.04106903,32.46773529,33.6581459
4/24/2018,4:50:32 PM,783,94.054,35.50219727,34.77942657,34.67582703,32.29167557,32.9826889,32.46773529,33.62329865
4/24/2018,4:50:33 PM,53,94.324,35.51363373,34.83694839,34.66430664,32.30342102,33.04106903,32.50291443,33.62329865
4/24/2018,4:50:33 PM,324,94.595,35.50219727,34.76792145,34.6412735,32.23292923,32.95933151,32.40907669,33.58844376
4/24/2018,4:50:33 PM,594,94.865,35.46787643,34.81394196,34.59518433,32.29167557,33.0060463,32.4442749,33.62329865
4/24/2018,4:50:33 PM,864,95.135,35.52507401,34.8714447,34.68733978,32.32690811,33.02939606,32.50291443,33.61168289
4/24/2018,4:50:34 PM,405,95.676,35.52507401,34.83694839,34.68733978,32.33864975,33.01771927,32.51464081,33.6349144
4/24/2018,4:50:34 PM,675,95.946,35.43354416,34.77942657,34.53755188,32.22117615,32.92428207,32.38560486,33.49544907
4/24/2018,4:50:34 PM,945,96.216,35.39920425,34.73339462,34.50296021,32.22117615,32.90091324,32.32690811,33.49544907
4/24/2018,4:50:35 PM,215,96.486,35.38775635,34.69885635,34.50296021,32.13887787,32.88922501,32.35039139,33.44892502
4/24/2018,4:50:35 PM,486,96.757,35.39920425,34.72188187,34.49142456,32.16239929,32.91259766,32.33864975,33.47219086
4/24/2018,4:50:36 PM,26,97.297,35.41065216,34.65279007,34.47989273,32.12711716,32.80738449,32.31516266,33.43729019
4/24/2018,4:50:36 PM,297,97.568,35.39920425,34.73339462,34.56060791,32.18591309,32.88922501,32.37386703,33.50707626
4/24/2018,4:50:36 PM,567,97.838,35.34194946,34.73339462,34.52602005,32.09182739,32.8307724,32.32690811,33.43729019
4/24/2018,4:50:37 PM,107,98.378,35.43354416,34.81394196,34.59518433,32.16239929,32.91259766,32.38560486,33.51870346
4/24/2018,4:50:37 PM,378,98.649,35.42210007,34.74490356,34.58366013,32.12711716,32.84246445,32.33864975,33.47219086
4/24/2018,4:50:37 PM,648,98.919,35.42210007,34.75641251,34.59518433,32.16239929,32.85415649,32.31516266,33.49544907
4/24/2018,4:50:37 PM,918,99.189,35.39920425,34.76792145,34.58366013,32.15063858,32.85415649,32.32690811,33.48381805
4/24/2018,4:50:38 PM,188,99.459,35.37630463,34.72188187,34.58366013,32.05652237,32.79568863,32.29167557,33.42565536
4/24/2018,4:50:38 PM,459,99.73,35.29612732,34.6412735,34.45681763,32.03298187,32.76059341,32.24468231,33.41402054
4/24/2018,4:50:38 PM,729,100,35.353405,34.72188187,34.53755188,32.08005905,32.78399277,32.25643158,33.43729019
4/24/2018,4:50:38 PM,999,100.27,35.31904221,34.66430664,34.50296021,32.06829071,32.77229309,32.24468231,33.46055603
4/24/2018,4:50:39 PM,540,100.811,35.34194946,34.62975311,34.51449203,32.03298187,32.77229309,32.29167557,33.46055603
4/24/2018,4:50:39 PM,810,101.081,35.33049393,34.6412735,34.50296021,32.05652237,32.76059341,32.30342102,33.44892502
4/24/2018,4:50:40 PM,80,101.351,35.36485672,34.65279007,34.52602005,32.03298187,32.77229309,32.31516266,33.4023819
4/24/2018,4:50:40 PM,351,101.622,35.36485672,34.73339462,34.57213593,32.06829071,32.81908035,32.32690811,33.49544907
4/24/2018,4:50:40 PM,621,101.892,35.39920425,34.74490356,34.62975311,32.13887787,32.85415649,32.35039139,33.50707626
4/24/2018,4:50:40 PM,891,102.162,35.44498825,34.75641251,34.61822891,32.17415619,32.81908035,32.40907669,33.57682419
4/24/2018,4:50:41 PM,161,102.432,35.46787643,34.8829422,34.71036911,32.22117615,32.94765091,32.4442749,33.57682419
4/24/2018,4:50:41 PM,702,102.973,35.43354416,34.79093552,34.65279007,32.19766998,32.88922501,32.36212921,33.56520081
4/24/2018,4:50:41 PM,972,103.243,35.37630463,34.71036911,34.67582703,32.15063858,32.92428207,32.35039139,33.53033066
4/24/2018,4:50:42 PM,242,103.513,35.42210007,34.76792145,34.71036911,32.15063858,32.88922501,32.38560486,33.56520081
4/24/2018,4:50:42 PM,513,103.784,35.47931671,34.81394196,34.76792145,32.19766998,32.92428207,32.4442749,33.54195404
4/24/2018,4:50:42 PM,783,104.054,35.46787643,34.8599472,34.73339462,32.19766998,32.93596649,32.40907669,33.55358124
4/24/2018,4:50:43 PM,53,104.324,35.44498825,34.81394196,34.71036911,32.12711716,32.87753677,32.36212921,33.54195404
4/24/2018,4:50:43 PM,324,104.595,35.42210007,34.79093552,34.73339462,32.17415619,32.88922501,32.37386703,33.55358124
4/24/2018,4:50:43 PM,594,104.865,35.39920425,34.74490356,34.62975311,32.08005905,32.81908035,32.2799263,33.53033066
4/24/2018,4:50:44 PM,134,105.405,35.46787643,34.80244064,34.74490356,32.13887787,32.85415649,32.30342102,33.56520081
4/24/2018,4:50:44 PM,405,105.676,35.47931671,34.81394196,34.69885635,32.18591309,32.85415649,32.37386703,33.60006332
4/24/2018,4:50:44 PM,675,105.946,35.50219727,34.82544708,34.72188187,32.15063858,32.88922501,32.37386703,33.61168289
4/24/2018,4:50:44 PM,945,106.216,35.42210007,34.76792145,34.71036911,32.11535645,32.84246445,32.35039139,33.55358124
4/24/2018,4:50:45 PM,486,106.757,35.46787643,34.77942657,34.67582703,32.10359192,32.85415649,32.36212921,33.54195404
4/24/2018,4:50:45 PM,756,107.027,35.45643234,34.77942657,34.65279007,32.13887787,32.8307724,32.36212921,33.53033066
4/24/2018,4:50:46 PM,26,107.297,35.41065216,34.77942657,34.68733978,32.11535645,32.78399277,32.32690811,33.49544907
4/24/2018,4:50:46 PM,297,107.568,35.41065216,34.75641251,34.65279007,32.10359192,32.81908035,32.31516266,33.51870346
4/24/2018,4:50:46 PM,567,107.838,35.36485672,34.72188187,34.65279007,32.05652237,32.79568863,32.31516266,33.50707626
4/24/2018,4:50:46 PM,837,108.108,35.34194946,34.69885635,34.61822891,31.9976635,32.73719025,32.26818085,33.42565536
4/24/2018,4:50:47 PM,378,108.649,35.37630463,34.75641251,34.67582703,32.06829071,32.74889374,32.25643158,33.47219086
4/24/2018,4:50:47 PM,648,108.919,35.39920425,34.72188187,34.58366013,32.08005905,32.74889374,32.25643158,33.46055603
4/24/2018,4:50:47 PM,918,109.189,35.37630463,34.75641251,34.68733978,32.12711716,32.8307724,32.35039139,33.51870346
4/24/2018,4:50:48 PM,188,109.459,35.38775635,34.72188187,34.6412735,32.06829071,32.78399277,32.39734268,33.46055603
4/24/2018,4:50:48 PM,459,109.73,35.37630463,34.76792145,34.67582703,32.02120972,32.81908035,32.33864975,33.44892502
4/24/2018,4:50:48 PM,729,110,35.45643234,34.82544708,34.72188187,32.12711716,32.90091324,32.37386703,33.48381805
4/24/2018,4:50:48 PM,999,110.27,35.45643234,34.79093552,34.75641251,32.12711716,32.86584854,32.4208107,33.47219086
4/24/2018,4:50:49 PM,540,110.811,35.51363373,34.90593338,34.80244064,32.15063858,32.91259766,32.39734268,33.50707626
4/24/2018,4:50:49 PM,810,111.081,35.43354416,34.80244064,34.69885635,32.10359192,32.85415649,32.35039139,33.48381805
4/24/2018,4:50:50 PM,80,111.351,35.43354416,34.80244064,34.75641251,32.11535645,32.86584854,32.4560051,33.48381805
4/24/2018,4:50:50 PM,351,111.622,35.43354416,34.75641251,34.75641251,32.09182739,32.88922501,32.43254471,33.51870346
4/24/2018,4:50:50 PM,621,111.892,35.41065216,34.79093552,34.74490356,32.11535645,32.85415649,32.43254471,33.50707626
4/24/2018,4:50:50 PM,891,112.162,35.41065216,34.84844589,34.77942657,32.16239929,32.88922501,32.4442749,33.51870346
4/24/2018,4:50:51 PM,161,112.432,35.47931671,34.75641251,34.74490356,32.12711716,32.85415649,32.38560486,33.49544907
4/24/2018,4:50:51 PM,702,112.973,35.37630463,34.75641251,34.68733978,32.02120972,32.76059341,32.31516266,33.44892502
4/24/2018,4:50:51 PM,972,113.243,35.34194946,34.76792145,34.69885635,32.03298187,32.76059341,32.33864975,33.43729019
4/24/2018,4:50:52 PM,242,113.513,35.36485672,34.75641251,34.68733978,32.03298187,32.73719025,32.30342102,33.41402054
4/24/2018,4:50:52 PM,513,113.784,35.41065216,34.79093552,34.74490356,32.03298187,32.79568863,32.38560486,33.4023819
4/24/2018,4:50:52 PM,783,114.054,35.34194946,34.73339462,34.67582703,32.04475403,32.74889374,32.31516266,33.37910461
4/24/2018,4:50:53 PM,53,114.324,35.353405,34.68733978,34.62975311,31.9976635,32.73719025,32.29167557,33.39074326
4/24/2018,4:50:53 PM,324,114.595,35.45643234,34.81394196,34.74490356,32.06829071,32.78399277,32.29167557,33.42565536
4/24/2018,4:50:53 PM,594,114.865,35.41065216,34.80244064,34.71036911,32.00943756,32.73719025,32.29167557,33.42565536
4/24/2018,4:50:54 PM,134,115.405,35.49075699,34.83694839,34.83694839,32.08005905,32.8307724,32.33864975,33.48381805
4/24/2018,4:50:54 PM,405,115.676,35.52507401,34.92892075,34.77942657,32.11535645,32.81908035,32.33864975,33.49544907
4/24/2018,4:50:54 PM,675,115.946,35.52507401,34.94041443,34.81394196,32.09182739,32.84246445,32.39734268,33.55358124
4/24/2018,4:50:54 PM,945,116.216,35.51363373,34.91742706,34.82544708,32.15063858,32.85415649,32.38560486,33.54195404
4/24/2018,4:50:55 PM,215,116.486,35.52507401,34.92892075,34.8599472,32.12711716,32.91259766,32.43254471,33.55358124
4/24/2018,4:50:55 PM,486,116.757,35.47931671,34.8829422,34.8599472,32.12711716,32.91259766,32.4560051,33.49544907
4/24/2018,4:50:55 PM,756,117.027,35.52507401,34.8829422,34.8599472,32.11535645,32.87753677,32.36212921,33.55358124
4/24/2018,4:50:56 PM,297,117.568,35.53650665,34.8944397,34.81394196,32.11535645,32.88922501,32.39734268,33.53033066
4/24/2018,4:50:56 PM,567,117.838,35.53650665,34.90593338,34.8599472,32.18591309,32.92428207,32.40907669,33.55358124
4/24/2018,4:50:56 PM,837,118.108,35.53650665,34.8944397,34.81394196,32.13887787,32.88922501,32.43254471,33.54195404
4/24/2018,4:50:57 PM,107,118.378,35.45643234,34.79093552,34.73339462,32.08005905,32.87753677,32.38560486,33.48381805
4/24/2018,4:50:57 PM,378,118.649,35.45643234,34.91742706,34.83694839,32.11535645,32.91259766,32.46773529,33.53033066
4/24/2018,4:50:57 PM,648,118.919,35.45643234,34.81394196,34.77942657,32.15063858,32.88922501,32.38560486,33.50707626
4/24/2018,4:50:57 PM,918,119.189,35.39920425,34.77942657,34.71036911,32.04475403,32.80738449,32.30342102,33.44892502
4/24/2018,4:50:58 PM,188,119.459,35.46787643,34.81394196,34.77942657,32.08005905,32.86584854,32.37386703,33.48381805
4/24/2018,4:50:58 PM,729,120,35.28466797,34.67582703,34.62975311,31.92699432,32.71378326,32.24468231,33.35582352
4/24/2018,4:50:58 PM,999,120.27,35.30758286,34.67582703,34.59518433,31.93877411,32.70207977,32.22117615,33.39074326
