Plot 1 FLIR USB Video,,,,,,,,,,
,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,33,287,287,166,32,123,276
Location Y,,,,110,60,116,119,60,120,181
Size X,,,,,,,,,,
Size Y,,,,,,,,,,
Surface (pixels),,,,,,,,,,
,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value
4/23/2018,4:48:14 PM,918,31.351,34.81345367,34.74436951,35.57081604,35.99336624,34.44454956,35.87930679,37.64675522
4/23/2018,4:48:15 PM,459,31.892,34.75588608,34.74436951,35.66230392,36.050354,34.40990448,35.93634796,37.61300278
4/23/2018,4:48:15 PM,729,32.162,34.8479805,34.76739883,35.63943863,36.10731888,34.49072266,35.98196411,37.68050003
4/23/2018,4:48:15 PM,999,32.432,34.74436951,34.66371918,35.51360321,36.02756119,34.37525177,35.89071655,37.69174576
4/23/2018,4:48:16 PM,270,32.703,34.70981216,34.65219498,35.49071121,35.99336624,34.39835739,35.8336525,37.68050003
4/23/2018,4:48:16 PM,540,32.973,34.83647156,34.68676758,35.59369659,36.050354,34.45609283,35.87930679,37.63550568
4/23/2018,4:48:17 PM,81,33.514,34.80194092,34.70981216,35.60513306,36.00476456,34.51380157,35.91353607,37.74796295
4/23/2018,4:48:17 PM,351,33.784,34.85948563,34.69828796,35.58225632,35.97056198,34.46763611,35.89071655,37.87154388
4/23/2018,4:48:17 PM,621,34.054,34.81345367,34.75588608,35.53649139,35.98196411,34.53688049,35.90212631,37.80414963
4/23/2018,4:48:17 PM,891,34.324,34.80194092,34.66371918,35.53649139,36.02756119,34.43300247,35.90212631,37.77043915
4/23/2018,4:48:18 PM,432,34.865,34.79042816,34.67524338,35.57081604,36.02756119,34.46763611,35.89071655,37.75920105
4/23/2018,4:48:18 PM,702,35.135,34.75588608,34.66371918,35.54793549,36.00476456,34.40990448,35.85647964,37.84908295
4/23/2018,4:48:18 PM,972,35.405,34.80194092,34.68676758,35.59369659,36.07314301,34.46763611,35.87930679,37.72547913
4/23/2018,4:48:19 PM,243,35.676,34.76739883,34.68676758,35.53649139,36.08453369,34.53688049,35.87930679,37.78167725
4/23/2018,4:48:19 PM,783,36.216,34.79042816,34.57148361,35.54793549,36.050354,34.49072266,35.89071655,37.78167725
4/23/2018,4:48:20 PM,54,36.487,34.70981216,34.57148361,35.51360321,36.00476456,34.42145538,35.82223511,37.84908295
4/23/2018,4:48:20 PM,324,36.757,34.73284912,34.62913895,35.53649139,36.01616287,34.44454956,35.85647964,37.81538773
4/23/2018,4:48:20 PM,594,37.027,34.74436951,34.66371918,35.55937576,35.98196411,34.38680649,35.89071655,37.75920105
4/23/2018,4:48:20 PM,864,37.297,34.67524338,34.64066696,35.47926331,35.94775391,34.36370087,35.82223511,37.78167725
4/23/2018,4:48:21 PM,135,37.568,34.69828796,34.62913895,35.54793549,35.94775391,34.37525177,35.82223511,37.77043915
4/23/2018,4:48:21 PM,675,38.108,34.73284912,34.68676758,35.51360321,35.98196411,34.40990448,35.87930679,37.73672104
